cell_id,pert_iname,pert_idose,pert_itime
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,"3,3'-diindolylmethane",1.0 um,24 h
PC3,"3,3'-diindolylmethane",0.33 um,24 h
PC3,"3,3'-diindolylmethane",0.11 um,24 h
PC3,"3,3'-diindolylmethane",0.04 um,24 h
PC3,"3,3'-diindolylmethane",0.01 um,24 h
PC3,"3,3'-diindolylmethane",0.0 um,24 h
PC3,camptothecin,10.0 um,24 h
PC3,camptothecin,3.33 um,24 h
PC3,camptothecin,1.11 um,24 h
PC3,camptothecin,0.37 um,24 h
PC3,camptothecin,0.12 um,24 h
PC3,camptothecin,0.04 um,24 h
PC3,paroxetine,10.0 um,24 h
PC3,paroxetine,3.33 um,24 h
PC3,paroxetine,1.11 um,24 h
PC3,paroxetine,0.37 um,24 h
PC3,paroxetine,0.12 um,24 h
PC3,paroxetine,0.04 um,24 h
PC3,clonazepam,10.0 um,24 h
PC3,clonazepam,3.33 um,24 h
PC3,clonazepam,1.11 um,24 h
PC3,clonazepam,0.37 um,24 h
PC3,clonazepam,0.12 um,24 h
PC3,clonazepam,0.04 um,24 h
PC3,imipramine,10.0 um,24 h
PC3,imipramine,3.33 um,24 h
PC3,imipramine,1.11 um,24 h
PC3,imipramine,0.37 um,24 h
PC3,imipramine,0.12 um,24 h
PC3,imipramine,0.04 um,24 h
PC3,AICA-ribonucleotide,10.0 um,24 h
PC3,AICA-ribonucleotide,3.33 um,24 h
PC3,AICA-ribonucleotide,1.11 um,24 h
PC3,AICA-ribonucleotide,0.37 um,24 h
PC3,AICA-ribonucleotide,0.12 um,24 h
PC3,AICA-ribonucleotide,0.04 um,24 h
PC3,MK-0773,10.0 um,24 h
PC3,MK-0773,3.33 um,24 h
PC3,MK-0773,1.11 um,24 h
PC3,MK-0773,0.37 um,24 h
PC3,MK-0773,0.12 um,24 h
PC3,MK-0773,0.04 um,24 h
PC3,epirizole,10.0 um,24 h
PC3,epirizole,3.33 um,24 h
PC3,epirizole,1.11 um,24 h
PC3,epirizole,0.37 um,24 h
PC3,epirizole,0.12 um,24 h
PC3,epirizole,0.04 um,24 h
PC3,cilomilast,10.0 um,24 h
PC3,cilomilast,3.33 um,24 h
PC3,cilomilast,1.11 um,24 h
PC3,cilomilast,0.37 um,24 h
PC3,cilomilast,0.12 um,24 h
PC3,cilomilast,0.04 um,24 h
PC3,atipamezole,10.0 um,24 h
PC3,atipamezole,3.33 um,24 h
PC3,atipamezole,1.11 um,24 h
PC3,atipamezole,0.37 um,24 h
PC3,atipamezole,0.04 um,24 h
PC3,reboxetine,10.0 um,24 h
PC3,reboxetine,3.33 um,24 h
PC3,reboxetine,1.11 um,24 h
PC3,reboxetine,0.37 um,24 h
PC3,reboxetine,0.12 um,24 h
PC3,reboxetine,0.04 um,24 h
PC3,lenvatinib,10.0 um,24 h
PC3,lenvatinib,3.33 um,24 h
PC3,lenvatinib,1.11 um,24 h
PC3,lenvatinib,0.37 um,24 h
PC3,lenvatinib,0.12 um,24 h
PC3,lenvatinib,0.04 um,24 h
PC3,vinburnine,6.79 um,24 h
PC3,vinburnine,2.26 um,24 h
PC3,vinburnine,0.75 um,24 h
PC3,vinburnine,0.25 um,24 h
PC3,vinburnine,0.08 um,24 h
PC3,vinburnine,0.03 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,bortezomib,20.0 um,24 h
PC3,efavirenz,3.33 um,24 h
PC3,efavirenz,1.11 um,24 h
PC3,efavirenz,0.37 um,24 h
PC3,efavirenz,0.04 um,24 h
PC3,CGP-12177,10.0 um,24 h
PC3,CGP-12177,3.33 um,24 h
PC3,CGP-12177,1.11 um,24 h
PC3,CGP-12177,0.37 um,24 h
PC3,CGP-12177,0.12 um,24 h
PC3,CGP-12177,0.04 um,24 h
PC3,ketorolac,10.0 um,24 h
PC3,ketorolac,3.33 um,24 h
PC3,ketorolac,1.11 um,24 h
PC3,ketorolac,0.37 um,24 h
PC3,ketorolac,0.12 um,24 h
PC3,ketorolac,0.04 um,24 h
PC3,BMS-777607,10.0 um,24 h
PC3,BMS-777607,1.11 um,24 h
PC3,BMS-777607,0.12 um,24 h
PC3,BMS-777607,0.04 um,24 h
PC3,gemifloxacin,10.0 um,24 h
PC3,gemifloxacin,3.33 um,24 h
PC3,gemifloxacin,1.11 um,24 h
PC3,gemifloxacin,0.37 um,24 h
PC3,ambrisentan,10.0 um,24 h
PC3,ambrisentan,3.33 um,24 h
PC3,ambrisentan,1.11 um,24 h
PC3,ambrisentan,0.37 um,24 h
PC3,ambrisentan,0.12 um,24 h
PC3,ambrisentan,0.04 um,24 h
PC3,valproic-acid,10.0 um,24 h
PC3,valproic-acid,3.33 um,24 h
PC3,valproic-acid,1.11 um,24 h
PC3,valproic-acid,0.37 um,24 h
PC3,valproic-acid,0.12 um,24 h
PC3,valproic-acid,0.04 um,24 h
PC3,ORG-9768,10.0 um,24 h
PC3,ORG-9768,3.33 um,24 h
PC3,ORG-9768,1.11 um,24 h
PC3,ORG-9768,0.37 um,24 h
PC3,ORG-9768,0.04 um,24 h
PC3,PK-11195,3.33 um,24 h
PC3,PK-11195,1.11 um,24 h
PC3,PK-11195,0.37 um,24 h
PC3,PK-11195,0.04 um,24 h
PC3,KW-2478,10.0 um,24 h
PC3,KW-2478,3.33 um,24 h
PC3,KW-2478,1.11 um,24 h
PC3,KW-2478,0.37 um,24 h
PC3,KW-2478,0.12 um,24 h
PC3,KW-2478,0.04 um,24 h
PC3,balsalazide,10.0 um,24 h
PC3,balsalazide,3.33 um,24 h
PC3,balsalazide,1.11 um,24 h
PC3,balsalazide,0.37 um,24 h
PC3,balsalazide,0.12 um,24 h
PC3,balsalazide,0.04 um,24 h
PC3,paracetamol,10.0 um,24 h
PC3,paracetamol,3.33 um,24 h
PC3,paracetamol,1.11 um,24 h
PC3,paracetamol,0.37 um,24 h
PC3,paracetamol,0.12 um,24 h
PC3,paracetamol,0.04 um,24 h
PC3,STA-5326,10.0 um,24 h
PC3,STA-5326,3.33 um,24 h
PC3,STA-5326,1.11 um,24 h
PC3,STA-5326,0.37 um,24 h
PC3,STA-5326,0.12 um,24 h
PC3,STA-5326,0.04 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,anandamide,10.0 um,24 h
PC3,anandamide,3.33 um,24 h
PC3,anandamide,1.11 um,24 h
PC3,anandamide,0.37 um,24 h
PC3,anandamide,0.12 um,24 h
PC3,anandamide,0.04 um,24 h
PC3,tasisulam,3.33 um,24 h
PC3,tasisulam,1.11 um,24 h
PC3,tasisulam,0.37 um,24 h
PC3,tasisulam,0.12 um,24 h
PC3,tasisulam,0.04 um,24 h
PC3,protriptyline,10.0 um,24 h
PC3,protriptyline,3.33 um,24 h
PC3,protriptyline,1.11 um,24 h
PC3,protriptyline,0.37 um,24 h
PC3,protriptyline,0.12 um,24 h
PC3,protriptyline,0.04 um,24 h
PC3,cyclobenzaprine,10.0 um,24 h
PC3,cyclobenzaprine,3.33 um,24 h
PC3,cyclobenzaprine,1.11 um,24 h
PC3,cyclobenzaprine,0.37 um,24 h
PC3,cyclobenzaprine,0.12 um,24 h
PC3,cyclobenzaprine,0.04 um,24 h
PC3,butorphanol-(+)-tartrate,10.0 um,24 h
PC3,butorphanol-(+)-tartrate,3.33 um,24 h
PC3,butorphanol-(+)-tartrate,1.11 um,24 h
PC3,butorphanol-(+)-tartrate,0.37 um,24 h
PC3,butorphanol-(+)-tartrate,0.12 um,24 h
PC3,Y-27152,10.0 um,24 h
PC3,Y-27152,3.33 um,24 h
PC3,Y-27152,1.11 um,24 h
PC3,Y-27152,0.37 um,24 h
PC3,Y-27152,0.04 um,24 h
PC3,AMD-11070,10.0 um,24 h
PC3,AMD-11070,3.33 um,24 h
PC3,AMD-11070,1.11 um,24 h
PC3,AMD-11070,0.37 um,24 h
PC3,AMD-11070,0.12 um,24 h
PC3,AMD-11070,0.04 um,24 h
PC3,SR-33805,10.0 um,24 h
PC3,SR-33805,3.33 um,24 h
PC3,SR-33805,1.11 um,24 h
PC3,SR-33805,0.37 um,24 h
PC3,SR-33805,0.12 um,24 h
PC3,SR-33805,0.04 um,24 h
PC3,cholic-acid,10.0 um,24 h
PC3,cholic-acid,3.33 um,24 h
PC3,cholic-acid,1.11 um,24 h
PC3,cholic-acid,0.37 um,24 h
PC3,cholic-acid,0.12 um,24 h
PC3,cholic-acid,0.04 um,24 h
PC3,acetazolamide,10.0 um,24 h
PC3,acetazolamide,3.33 um,24 h
PC3,acetazolamide,1.11 um,24 h
PC3,acetazolamide,0.37 um,24 h
PC3,acetazolamide,0.12 um,24 h
PC3,acetazolamide,0.04 um,24 h
PC3,mibampator,10.0 um,24 h
PC3,mibampator,3.33 um,24 h
PC3,mibampator,1.11 um,24 h
PC3,mibampator,0.37 um,24 h
PC3,mibampator,0.04 um,24 h
PC3,loxoprofen,10.0 um,24 h
PC3,loxoprofen,3.33 um,24 h
PC3,loxoprofen,1.11 um,24 h
PC3,loxoprofen,0.37 um,24 h
PC3,loxoprofen,0.12 um,24 h
PC3,loxoprofen,0.04 um,24 h
PC3,MLN-2480,10.0 um,24 h
PC3,MLN-2480,3.33 um,24 h
PC3,MLN-2480,1.11 um,24 h
PC3,MLN-2480,0.37 um,24 h
PC3,MLN-2480,0.12 um,24 h
PC3,MLN-2480,0.04 um,24 h
PC3,defactinib,10.0 um,24 h
PC3,defactinib,3.33 um,24 h
PC3,defactinib,1.11 um,24 h
PC3,defactinib,0.37 um,24 h
PC3,defactinib,0.12 um,24 h
PC3,defactinib,0.04 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,MG-132,20.0 um,24 h
PC3,dopamine,10.0 um,24 h
PC3,dopamine,3.33 um,24 h
PC3,dopamine,1.11 um,24 h
PC3,dopamine,0.37 um,24 h
PC3,dopamine,0.12 um,24 h
PC3,dopamine,0.04 um,24 h
PC3,indoprofen,10.0 um,24 h
PC3,indoprofen,3.33 um,24 h
PC3,indoprofen,1.11 um,24 h
PC3,indoprofen,0.37 um,24 h
PC3,indoprofen,0.12 um,24 h
PC3,indoprofen,0.04 um,24 h
PC3,dexniguldipine,10.0 um,24 h
PC3,dexniguldipine,3.33 um,24 h
PC3,dexniguldipine,1.11 um,24 h
PC3,dexniguldipine,0.37 um,24 h
PC3,dexniguldipine,0.12 um,24 h
PC3,dexniguldipine,0.04 um,24 h
PC3,pinacidil,10.0 um,24 h
PC3,pinacidil,3.33 um,24 h
PC3,pinacidil,1.11 um,24 h
PC3,pinacidil,0.37 um,24 h
PC3,pinacidil,0.12 um,24 h
PC3,pinacidil,0.04 um,24 h
PC3,penicillin-v-potassium,10.0 um,24 h
PC3,penicillin-v-potassium,3.33 um,24 h
PC3,penicillin-v-potassium,1.11 um,24 h
PC3,penicillin-v-potassium,0.37 um,24 h
PC3,penicillin-v-potassium,0.12 um,24 h
PC3,penicillin-v-potassium,0.04 um,24 h
PC3,tolnaftate,10.0 um,24 h
PC3,tolnaftate,3.33 um,24 h
PC3,tolnaftate,1.11 um,24 h
PC3,tolnaftate,0.37 um,24 h
PC3,tolnaftate,0.12 um,24 h
PC3,tolnaftate,0.04 um,24 h
PC3,nateglinide,10.0 um,24 h
PC3,nateglinide,3.33 um,24 h
PC3,nateglinide,1.11 um,24 h
PC3,nateglinide,0.37 um,24 h
PC3,nateglinide,0.12 um,24 h
PC3,nateglinide,0.04 um,24 h
PC3,tirofiban,0.12 um,24 h
PC3,estrone,3.33 um,24 h
PC3,efavirenz,10.0 um,24 h
PC3,efavirenz,0.12 um,24 h
PC3,BMS-777607,3.33 um,24 h
PC3,BMS-777607,0.37 um,24 h
PC3,gemifloxacin,0.12 um,24 h
PC3,ORG-9768,0.12 um,24 h
PC3,PK-11195,10.0 um,24 h
PC3,PK-11195,0.12 um,24 h
PC3,tasisulam,10.0 um,24 h
PC3,butorphanol-(+)-tartrate,0.04 um,24 h
PC3,Y-27152,0.12 um,24 h
PC3,mibampator,0.12 um,24 h
PC3,gemifloxacin,0.04 um,24 h
A375,climbazole,10.0 um,24 h
A375,climbazole,3.33 um,24 h
A375,climbazole,1.11 um,24 h
A375,climbazole,0.37 um,24 h
A375,climbazole,0.12 um,24 h
A375,climbazole,0.04 um,24 h
A375,orantinib,10.0 um,24 h
A375,orantinib,3.33 um,24 h
A375,orantinib,1.11 um,24 h
A375,orantinib,0.37 um,24 h
A375,orantinib,0.12 um,24 h
A375,orantinib,0.04 um,24 h
A375,LGX-818,10.0 um,24 h
A375,LGX-818,3.33 um,24 h
A375,LGX-818,1.11 um,24 h
A375,LGX-818,0.37 um,24 h
A375,LGX-818,0.12 um,24 h
A375,LGX-818,0.04 um,24 h
A375,omeprazole,10.0 um,24 h
A375,omeprazole,3.33 um,24 h
A375,omeprazole,1.11 um,24 h
A375,omeprazole,0.37 um,24 h
A375,omeprazole,0.12 um,24 h
A375,omeprazole,0.04 um,24 h
A375,AP-26113,10.0 um,24 h
A375,AP-26113,3.33 um,24 h
A375,AP-26113,1.11 um,24 h
A375,AP-26113,0.37 um,24 h
A375,AP-26113,0.12 um,24 h
A375,AP-26113,0.04 um,24 h
A375,ambroxol,10.0 um,24 h
A375,ambroxol,3.33 um,24 h
A375,ambroxol,1.11 um,24 h
A375,ambroxol,0.37 um,24 h
A375,ambroxol,0.12 um,24 h
A375,ambroxol,0.04 um,24 h
A375,PX-12,10.0 um,24 h
A375,PX-12,3.33 um,24 h
A375,PX-12,1.11 um,24 h
A375,PX-12,0.37 um,24 h
A375,PX-12,0.12 um,24 h
A375,PX-12,0.04 um,24 h
A375,Y-39983,10.0 um,24 h
A375,Y-39983,3.33 um,24 h
A375,Y-39983,1.11 um,24 h
A375,Y-39983,0.37 um,24 h
A375,Y-39983,0.12 um,24 h
A375,Y-39983,0.04 um,24 h
A375,cilengitide,10.0 um,24 h
A375,cilengitide,3.33 um,24 h
A375,cilengitide,1.11 um,24 h
A375,cilengitide,0.37 um,24 h
A375,cilengitide,0.12 um,24 h
A375,cilengitide,0.04 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,clofazimine,10.0 um,24 h
A375,clofazimine,3.33 um,24 h
A375,clofazimine,1.11 um,24 h
A375,clofazimine,0.37 um,24 h
A375,clofazimine,0.12 um,24 h
A375,clofazimine,0.04 um,24 h
A375,indometacin,10.0 um,24 h
A375,indometacin,3.33 um,24 h
A375,indometacin,1.11 um,24 h
A375,indometacin,0.37 um,24 h
A375,indometacin,0.12 um,24 h
A375,indometacin,0.04 um,24 h
A375,fidaxomicin,10.0 um,24 h
A375,fidaxomicin,3.33 um,24 h
A375,fidaxomicin,1.11 um,24 h
A375,fidaxomicin,0.37 um,24 h
A375,fidaxomicin,0.12 um,24 h
A375,fidaxomicin,0.04 um,24 h
A375,piroxicam,10.0 um,24 h
A375,piroxicam,3.33 um,24 h
A375,piroxicam,1.11 um,24 h
A375,piroxicam,0.37 um,24 h
A375,piroxicam,0.12 um,24 h
A375,piroxicam,0.04 um,24 h
A375,roxithromycin,10.0 um,24 h
A375,roxithromycin,3.33 um,24 h
A375,roxithromycin,1.11 um,24 h
A375,roxithromycin,0.37 um,24 h
A375,roxithromycin,0.12 um,24 h
A375,roxithromycin,0.04 um,24 h
A375,reparixin,10.0 um,24 h
A375,reparixin,3.33 um,24 h
A375,reparixin,1.11 um,24 h
A375,reparixin,0.37 um,24 h
A375,reparixin,0.12 um,24 h
A375,reparixin,0.04 um,24 h
A375,TAK-875,10.0 um,24 h
A375,TAK-875,3.33 um,24 h
A375,TAK-875,1.11 um,24 h
A375,TAK-875,0.37 um,24 h
A375,TAK-875,0.12 um,24 h
A375,TAK-875,0.04 um,24 h
A375,ritodrine,10.0 um,24 h
A375,ritodrine,3.33 um,24 h
A375,ritodrine,1.11 um,24 h
A375,ritodrine,0.37 um,24 h
A375,ritodrine,0.12 um,24 h
A375,ritodrine,0.04 um,24 h
A375,AT-13387,10.0 um,24 h
A375,AT-13387,3.33 um,24 h
A375,AT-13387,1.11 um,24 h
A375,AT-13387,0.37 um,24 h
A375,AT-13387,0.12 um,24 h
A375,AT-13387,0.04 um,24 h
A375,chlorprothixene,10.0 um,24 h
A375,chlorprothixene,3.33 um,24 h
A375,chlorprothixene,1.11 um,24 h
A375,chlorprothixene,0.37 um,24 h
A375,chlorprothixene,0.04 um,24 h
A375,naproxen,10.0 um,24 h
A375,naproxen,3.33 um,24 h
A375,naproxen,1.11 um,24 h
A375,naproxen,0.37 um,24 h
A375,naproxen,0.12 um,24 h
A375,naproxen,0.04 um,24 h
A375,LY-2228820,10.0 um,24 h
A375,LY-2228820,3.33 um,24 h
A375,LY-2228820,1.11 um,24 h
A375,LY-2228820,0.37 um,24 h
A375,LY-2228820,0.12 um,24 h
A375,LY-2228820,0.04 um,24 h
A375,maribavir,10.0 um,24 h
A375,maribavir,3.33 um,24 h
A375,maribavir,1.11 um,24 h
A375,maribavir,0.37 um,24 h
A375,maribavir,0.12 um,24 h
A375,maribavir,0.04 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,GSK-1292263,10.0 um,24 h
A375,GSK-1292263,3.33 um,24 h
A375,GSK-1292263,1.11 um,24 h
A375,GSK-1292263,0.37 um,24 h
A375,GSK-1292263,0.12 um,24 h
A375,GSK-1292263,0.04 um,24 h
A375,targinine,10.0 um,24 h
A375,targinine,3.33 um,24 h
A375,targinine,1.11 um,24 h
A375,targinine,0.37 um,24 h
A375,targinine,0.12 um,24 h
A375,targinine,0.04 um,24 h
A375,cyproterone-acetate,10.0 um,24 h
A375,cyproterone-acetate,3.33 um,24 h
A375,cyproterone-acetate,1.11 um,24 h
A375,cyproterone-acetate,0.37 um,24 h
A375,cyproterone-acetate,0.12 um,24 h
A375,cyproterone-acetate,0.04 um,24 h
A375,ubenimex,10.0 um,24 h
A375,ubenimex,3.33 um,24 h
A375,ubenimex,1.11 um,24 h
A375,ubenimex,0.37 um,24 h
A375,ubenimex,0.12 um,24 h
A375,ubenimex,0.04 um,24 h
A375,paricalcitol,10.0 um,24 h
A375,paricalcitol,3.33 um,24 h
A375,paricalcitol,1.11 um,24 h
A375,paricalcitol,0.37 um,24 h
A375,paricalcitol,0.12 um,24 h
A375,paricalcitol,0.04 um,24 h
A375,idelalisib,10.0 um,24 h
A375,idelalisib,3.33 um,24 h
A375,idelalisib,1.11 um,24 h
A375,idelalisib,0.37 um,24 h
A375,idelalisib,0.12 um,24 h
A375,idelalisib,0.04 um,24 h
A375,testosterone,10.0 um,24 h
A375,testosterone,3.33 um,24 h
A375,testosterone,1.11 um,24 h
A375,testosterone,0.37 um,24 h
A375,testosterone,0.12 um,24 h
A375,testosterone,0.04 um,24 h
A375,AGI-5198,10.0 um,24 h
A375,AGI-5198,3.33 um,24 h
A375,AGI-5198,1.11 um,24 h
A375,AGI-5198,0.37 um,24 h
A375,AGI-5198,0.12 um,24 h
A375,AGI-5198,0.04 um,24 h
A375,enzalutamide,10.0 um,24 h
A375,enzalutamide,3.33 um,24 h
A375,enzalutamide,1.11 um,24 h
A375,enzalutamide,0.37 um,24 h
A375,enzalutamide,0.12 um,24 h
A375,enzalutamide,0.04 um,24 h
A375,PHA-848125,10.0 um,24 h
A375,PHA-848125,3.33 um,24 h
A375,PHA-848125,1.11 um,24 h
A375,PHA-848125,0.37 um,24 h
A375,PHA-848125,0.12 um,24 h
A375,PHA-848125,0.04 um,24 h
A375,MK-8033,10.0 um,24 h
A375,MK-8033,3.33 um,24 h
A375,MK-8033,1.11 um,24 h
A375,MK-8033,0.37 um,24 h
A375,MK-8033,0.12 um,24 h
A375,MK-8033,0.04 um,24 h
A375,cariprazine,10.0 um,24 h
A375,cariprazine,3.33 um,24 h
A375,cariprazine,1.11 um,24 h
A375,cariprazine,0.37 um,24 h
A375,cariprazine,0.12 um,24 h
A375,cariprazine,0.04 um,24 h
A375,sulforaphane,10.0 um,24 h
A375,sulforaphane,3.33 um,24 h
A375,sulforaphane,1.11 um,24 h
A375,sulforaphane,0.37 um,24 h
A375,sulforaphane,0.12 um,24 h
A375,sulforaphane,0.04 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,PF-03758309,10.0 um,24 h
A375,PF-03758309,3.33 um,24 h
A375,PF-03758309,1.11 um,24 h
A375,PF-03758309,0.37 um,24 h
A375,PF-03758309,0.12 um,24 h
A375,PF-03758309,0.04 um,24 h
A375,narlaprevir,10.0 um,24 h
A375,narlaprevir,3.33 um,24 h
A375,narlaprevir,1.11 um,24 h
A375,narlaprevir,0.37 um,24 h
A375,narlaprevir,0.12 um,24 h
A375,narlaprevir,0.04 um,24 h
A375,delanzomib,10.0 um,24 h
A375,delanzomib,1.11 um,24 h
A375,delanzomib,0.37 um,24 h
A375,delanzomib,0.12 um,24 h
A375,delanzomib,0.04 um,24 h
A375,ABT-724,10.0 um,24 h
A375,ABT-724,3.33 um,24 h
A375,ABT-724,1.11 um,24 h
A375,ABT-724,0.37 um,24 h
A375,ABT-724,0.12 um,24 h
A375,ABT-724,0.04 um,24 h
A375,rucinol,10.0 um,24 h
A375,rucinol,3.33 um,24 h
A375,rucinol,1.11 um,24 h
A375,rucinol,0.37 um,24 h
A375,rucinol,0.12 um,24 h
A375,rucinol,0.04 um,24 h
A375,ketoconazole,10.0 um,24 h
A375,ketoconazole,3.33 um,24 h
A375,ketoconazole,1.11 um,24 h
A375,ketoconazole,0.37 um,24 h
A375,ketoconazole,0.12 um,24 h
A375,ketoconazole,0.04 um,24 h
A375,AZD-8330,10.0 um,24 h
A375,AZD-8330,3.33 um,24 h
A375,AZD-8330,1.11 um,24 h
A375,AZD-8330,0.37 um,24 h
A375,AZD-8330,0.12 um,24 h
A375,AZD-8330,0.04 um,24 h
A375,bumetanide,10.0 um,24 h
A375,bumetanide,3.33 um,24 h
A375,bumetanide,1.11 um,24 h
A375,bumetanide,0.37 um,24 h
A375,bumetanide,0.12 um,24 h
A375,bumetanide,0.04 um,24 h
A375,rabeprazole,10.0 um,24 h
A375,rabeprazole,3.33 um,24 h
A375,rabeprazole,1.11 um,24 h
A375,rabeprazole,0.37 um,24 h
A375,rabeprazole,0.12 um,24 h
A375,rabeprazole,0.04 um,24 h
A375,quiflapon,10.0 um,24 h
A375,quiflapon,3.33 um,24 h
A375,quiflapon,1.11 um,24 h
A375,quiflapon,0.37 um,24 h
A375,quiflapon,0.12 um,24 h
A375,quiflapon,0.04 um,24 h
A375,doxepin,10.0 um,24 h
A375,doxepin,3.33 um,24 h
A375,doxepin,1.11 um,24 h
A375,doxepin,0.37 um,24 h
A375,doxepin,0.12 um,24 h
A375,doxepin,0.04 um,24 h
A375,metenkephalin,10.0 um,24 h
A375,metenkephalin,3.33 um,24 h
A375,metenkephalin,1.11 um,24 h
A375,metenkephalin,0.37 um,24 h
A375,metenkephalin,0.12 um,24 h
A375,metenkephalin,0.04 um,24 h
A375,norethisterone,10.0 um,24 h
A375,norethisterone,3.33 um,24 h
A375,norethisterone,1.11 um,24 h
A375,norethisterone,0.37 um,24 h
A375,norethisterone,0.12 um,24 h
A375,norethisterone,0.04 um,24 h
A375,teroxirone,10.0 um,24 h
A375,teroxirone,3.33 um,24 h
A375,teroxirone,1.11 um,24 h
A375,teroxirone,0.37 um,24 h
A375,teroxirone,0.12 um,24 h
A375,teroxirone,0.04 um,24 h
A375,MG-132,20.0 um,24 h
A375,SC-12267,10.0 um,24 h
A375,SC-12267,3.33 um,24 h
A375,SC-12267,1.11 um,24 h
A375,SC-12267,0.37 um,24 h
A375,SC-12267,0.12 um,24 h
A375,SC-12267,0.04 um,24 h
A375,fenobam,10.0 um,24 h
A375,fenobam,3.33 um,24 h
A375,fenobam,1.11 um,24 h
A375,fenobam,0.37 um,24 h
A375,fenobam,0.12 um,24 h
A375,fenobam,0.04 um,24 h
A375,triamcinolone-acetonide,10.0 um,24 h
A375,triamcinolone-acetonide,3.33 um,24 h
A375,triamcinolone-acetonide,1.11 um,24 h
A375,triamcinolone-acetonide,0.37 um,24 h
A375,triamcinolone-acetonide,0.12 um,24 h
A375,triamcinolone-acetonide,0.04 um,24 h
A375,deoxycholic-acid,10.0 um,24 h
A375,deoxycholic-acid,3.33 um,24 h
A375,deoxycholic-acid,1.11 um,24 h
A375,deoxycholic-acid,0.37 um,24 h
A375,deoxycholic-acid,0.04 um,24 h
A375,CT-7758,10.0 um,24 h
A375,CT-7758,3.33 um,24 h
A375,CT-7758,0.37 um,24 h
A375,CT-7758,0.12 um,24 h
A375,CT-7758,0.04 um,24 h
A375,lonafarnib,10.0 um,24 h
A375,lonafarnib,3.33 um,24 h
A375,lonafarnib,1.11 um,24 h
A375,lonafarnib,0.37 um,24 h
A375,lonafarnib,0.12 um,24 h
A375,lonafarnib,0.04 um,24 h
A375,triclosan,10.0 um,24 h
A375,triclosan,3.33 um,24 h
A375,triclosan,1.11 um,24 h
A375,triclosan,0.37 um,24 h
A375,triclosan,0.12 um,24 h
A375,triclosan,0.04 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,bortezomib,20.0 um,24 h
A375,chlorprothixene,0.12 um,24 h
A375,bortezomib,20.0 um,24 h
A375,delanzomib,3.33 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,MG-132,20.0 um,24 h
A375,deoxycholic-acid,0.12 um,24 h
A375,CT-7758,1.11 um,24 h
MCF7,climbazole,10.0 um,24 h
MCF7,climbazole,3.33 um,24 h
MCF7,climbazole,1.11 um,24 h
MCF7,climbazole,0.37 um,24 h
MCF7,climbazole,0.12 um,24 h
MCF7,climbazole,0.04 um,24 h
MCF7,orantinib,10.0 um,24 h
MCF7,orantinib,3.33 um,24 h
MCF7,orantinib,1.11 um,24 h
MCF7,orantinib,0.37 um,24 h
MCF7,orantinib,0.12 um,24 h
MCF7,orantinib,0.04 um,24 h
MCF7,LGX-818,10.0 um,24 h
MCF7,LGX-818,3.33 um,24 h
MCF7,LGX-818,1.11 um,24 h
MCF7,LGX-818,0.37 um,24 h
MCF7,LGX-818,0.12 um,24 h
MCF7,LGX-818,0.04 um,24 h
MCF7,omeprazole,10.0 um,24 h
MCF7,omeprazole,3.33 um,24 h
MCF7,omeprazole,1.11 um,24 h
MCF7,omeprazole,0.37 um,24 h
MCF7,omeprazole,0.12 um,24 h
MCF7,omeprazole,0.04 um,24 h
MCF7,AP-26113,10.0 um,24 h
MCF7,AP-26113,3.33 um,24 h
MCF7,AP-26113,1.11 um,24 h
MCF7,AP-26113,0.37 um,24 h
MCF7,AP-26113,0.12 um,24 h
MCF7,AP-26113,0.04 um,24 h
MCF7,ambroxol,10.0 um,24 h
MCF7,ambroxol,3.33 um,24 h
MCF7,ambroxol,1.11 um,24 h
MCF7,ambroxol,0.37 um,24 h
MCF7,ambroxol,0.12 um,24 h
